AIRPORT_SEQ_ID;ID;AIRPORT;DISPLAY_AIRPORT_NAME;AIRPORT_COUNTRY_CODE_ISO;AIRPORT_STATE_NAME;LATITUDE;LONGITUDE;AIRPORT_IS_CLOSED
1229903;12299;IGO;Chigorodo Airport;CO;;7.6775;-76.68305556;0
1230002;12300;IGR;Cataratas;AR;;-25.74166667;-54.46583333;0
1230201;12302;IGU;Cataratas International;BR;;-25.59611111;-54.48722222;0
1230301;12303;IGX;Horace Williams;US;North Carolina;35.935;-79.06583333;0
1230402;12304;IHU;Ihu Airport;PG;;-7.89777778;145.3966667;0
1230501;12305;II1;Rantoul National Aviation Center;US;Illinois;40.29361111;-88.1425;0
1230603;12306;LOT;Lewis University;US;Illinois;41.60805556;-88.09638889;0
1230702;12307;II3;De Kalb Taylor Municipal;US;Illinois;41.93388889;-88.70555556;0
1230801;12308;II4;Logan County;US;Illinois;40.15861111;-89.335;0
1230902;12309;IJU;Ijui Airport;BR;;-28.36861111;-53.84666667;0
1231002;12310;IJX;Jacksonville Municipal;US;Illinois;39.77472222;-90.23833333;0
1231106;12311;IKA;Imam Khomaini International;IR;;35.41861111;51.14333333;0
1231204;12312;IKB;Wilkes County;US;North Carolina;36.22361111;-81.09861111;0
1231303;12313;IKI;Iki Airport;JP;;33.74916667;129.7858333;0
1231402;12314;IKK;Greater Kankakee;US;Illinois;41.07138889;-87.84638889;0
1231502;12315;IKO;Nikolski AS;US;Alaska;52.94166667;-168.8491667;0
1231605;12316;IKT;Irkutsk Airport;RU;;52.26722222;104.3947222;0
1231704;12317;IKV;Ankeny Regional;US;Iowa;41.69138889;-93.56638889;0
1231802;12318;IL1;Nevatim AB;IL;;31.20055556;35.01472222;0
1231902;12319;ILE;Skylark Field;US;Texas;31.08583333;-97.68638889;0
1232002;12320;ILG;New Castle;US;Delaware;39.67861111;-75.60666667;0
1232102;12321;ILI;Iliamna Airport;US;Alaska;59.75555556;-154.9177778;0
1232205;12322;ILL;Willmar Municipal;US;Minnesota;45.11694444;-95.12944444;0
1232305;12323;ILM;Wilmington International;US;North Carolina;34.27111111;-77.90277778;0
1232401;12324;ILN;Wilmington Air Park;US;Ohio;39.42805556;-83.79222222;0
1232502;12325;ILO;Iloilo Airport;PH;;10.83305556;122.4933333;0
1232605;12326;ILP;Ile Des Pins Moue;NC;;-22.58861111;167.4552778;0
1232702;12327;ILQ;Ilo Airport;PE;;-17.695;-71.34388889;0
1232802;12328;ILR;Ilorin Airport;NG;;8.44;4.49388889;0
1232902;12329;ILY;Islay Airport;GB;;55.68333333;-6.25972222;0
1233006;12330;ILZ;Zilina International;SK;;49.23333333;18.61361111;0
1233102;12331;IMF;Imphal Airport;IN;;24.75972222;93.89722222;0
1233202;12332;IML;Imperial Municipal;US;Nebraska;40.51027778;-101.6202778;0
1233306;12333;IMM;Immokalee Regional;US;Florida;26.43361111;-81.40055556;0
1233401;12334;IMP;Imperatriz Airport;BR;;-5.53194444;-47.48055556;0
1233502;12335;IMT;Ford;US;Michigan;45.81833333;-88.11444444;0
1233603;12336;IN1;De Kalb County;US;Indiana;41.30722222;-85.06444444;0
1233701;12337;IN2;Indianapolis Executive;US;Indiana;40.03055556;-86.25138889;0
1233804;12338;INC;Hedong;CN;;38.32;106.3933333;0
1233904;12339;IND;Indianapolis International;US;Indiana;39.71722222;-86.29472222;0
1234002;12340;INF;In Guezzam Airport;DZ;;19.56027778;5.75;0
1234101;12341;ING;Lago Argentino Airport;AR;;-50.33472222;-72.24888889;0
1234206;12342;INH;Inhambane Airport;MZ;;-23.87666667;35.40861111;0
1234305;12343;INL;Falls International Einarson Field;US;Minnesota;48.56555556;-93.40222222;0
1234405;12344;INN;Innsbruck Airport;AT;;47.26027778;11.34472222;0
1234502;12345;INO;Inongo Airport;CD;;-1.94666667;18.28527778;0
1234701;12347;INS;Creech AFB;US;Nevada;36.58722222;-115.6733333;0
1234802;12348;INT;Smith Reynolds;US;North Carolina;36.13361111;-80.22194444;0
1234901;12349;INU;Nauru Island;NR;;-0.53333333;166.9166667;0
1235002;12350;INV;Inverness Airport;GB;;57.5425;-4.0475;0
1235108;12351;INW;Winslow-Lindbergh Regional;US;Arizona;35.02194444;-110.7225;0
1235205;12352;IOA;Ioannina Airport;GR;;39.69722222;20.82194444;0
1235306;12353;IOM;Isle of Man Airport;GB;;54.08277778;-4.62694444;0
1235402;12354;ION;Impfondo Airport;CG;;1.58944444;18.04694444;0
1235505;12355;IOR;Inishmore Airport;IE;;53.10694444;-9.65305556;0
1235605;12356;IOS;Bahia Jorge Amado;BR;;-14.81583333;-39.03333333;0
1235702;12357;IOU;Ile Ouen Airport;NC;;-22.46055556;166.7827778;0
1235802;12358;IOW;Iowa City Municipal;US;Iowa;41.63972222;-91.54805556;0
1235902;12359;IPC;Mataveri International;CL;;-27.16472222;-109.4216667;0
1236005;12360;IPE;Ipil Airport;PH;;7.78555556;122.6013889;0
1236105;12361;IPH;Ipoh Sultan Azlan Shah;MY;;4.56916667;101.0930556;0
1236205;12362;IPI;San Luis;CO;;0.86138889;-77.6675;0
1236305;12363;IPL;Imperial County;US;California;32.83416667;-115.5788889;0
1236401;12364;IPN;Usiminas;BR;;-19.47083333;-42.4875;0
1236504;12365;IPT;Williamsport Regional;US;Pennsylvania;41.24166667;-76.92194444;0
1236601;12366;IQ1;Al Taqaddum AB;IQ;;33.33805556;43.59694444;0
1236701;12367;IQ2;Al Asad AB;IQ;;33.78555556;42.44111111;0
1236801;12368;IQQ;Diego Aracena International;CL;;-20.53527778;-70.18138889;0
1236901;12369;IQT;Coronel Francisco Secada Vignetta International;PE;;-3.78472222;-73.30888889;0
1237005;12370;IRC;Circle City;US;Alaska;65.82805556;-144.0761111;0
1237102;12371;IRD;Ishurdi Airport;BD;;24.1525;89.04944444;0
1237201;12372;IRG;Iron Range Airport;AU;;-12.78888889;143.3125;0
1237307;12373;IRI;Iringa Airport;TZ;;-7.66861111;35.75222222;0
1237401;12374;IRJ;Capitan Vicente A Almonacid;AR;;-29.38333333;-66.78333333;0
1237505;12375;IRK;Kirksville Regional;US;Missouri;40.09333333;-92.545;0
1237603;12376;IRO;Birao Airport;CF;;10.23694444;22.71611111;0
1237701;12377;IRP;Isiro Airport;CD;;2.78194444;27.63083333;0
1237801;12378;IRS;Sturgis Airport;US;Michigan;41.8;-85.41666667;0
1237905;12379;IRV;Roy E. Ray;US;Alabama;30.45527778;-88.21111111;0
1238002;12380;ISA;Mount Isa Airport;AU;;-20.66388889;139.4886111;0
1238103;12381;ISB;Benazir Bhutto International;PK;;33.61666667;73.09861111;0
1238206;12382;ISC;Scilly Isles Airport;GB;;49.91333333;-6.29194444;0
1238303;12383;ISG;Ishigaki Airport;JP;;24.34444444;124.1869444;0
1238401;12384;ISH;Ischia Airport;IT;;40.75;13.9;0
1238502;12385;ISI;Isisford Airport;AU;;-24.25916667;144.4241667;0
1238602;12386;ISJ;Isla Mujeres Airport;MX;;21.245;-86.74;0
1238701;12387;ISL;Isabel Pass Airport;US;Alaska;63.5;-145.0333333;1
1238802;12388;ISM;Kissimmee Gateway;US;Florida;28.28972222;-81.43694444;0
1238902;12389;ISN;Sloulin Field International;US;North Dakota;48.17805556;-103.6422222;1
1239002;12390;ISO;Kinston Regional Jetport at Stallings Field;US;North Carolina;35.33138889;-77.60888889;0
1239103;12391;ISP;Long Island MacArthur;US;New York;40.79611111;-73.10055556;0
1239202;12392;ISQ;Schoolcraft County;US;Michigan;45.97444444;-86.17166667;0
1239304;12393;ISR;Istres Le Tube;FR;;43.52277778;4.92388889;0
1239402;12394;ISS;Wiscasset Airport;US;Maine;43.96138889;-69.7125;0
1239506;12395;ISL;Ataturk;TR;;40.98;28.81194444;0
1239607;12396;ISW;Alexander Field South Wood County;US;Wisconsin;44.36027778;-89.83916667;0
1239702;12397;ITH;Ithaca Tompkins Regional;US;New York;42.49138889;-76.45861111;0
1240003;12400;ITM;Osaka International;JP;;34.78555556;135.4380556;0
1240106;12401;ITN;Tertuliano Guedes de Pinho;BR;;-14.81055556;-39.29083333;0
1240203;12402;ITO;Hilo International;US;Hawaii;19.72027778;-155.0483333;0
1240305;12403;ITQ;Itaqui Airport;BR;;-29.17194444;-56.53833333;0
1240402;12404;IUE;Niue International;NU;;-19.07888889;-169.9258333;0
1240501;12405;IUS;Inus Airport;PG;;-5.78333333;155.15;0
1240602;12406;IVA;Ambanja/Ambalavelona;MG;;-13.64222222;48.45777778;0
1240702;12407;IVC;Invercargill Airport;NZ;;-46.41472222;168.3138889;0
1240806;12408;IVG;Berane Airport;ME;;42.83916667;19.86222222;0
1240902;12409;IVL;Ivalo Airport;FI;;68.60722222;27.40527778;0
1241002;12410;IVR;Inverell Airport;AU;;-29.88833333;151.1441667;0
1241102;12411;IWA;Ivanovo Airport;RU;;57;41;0
1241202;12412;IWD;Gogebic-Iron County;US;Michigan;46.5275;-90.13138889;0
1241301;12413;IWJ;Iwami Airport;JP;;34.67638889;131.7902778;0
1241403;12414;IWO;Iwoto Airport;JP;;24.78416667;141.3227778;0
1241502;12415;IWS;West Houston;US;Texas;29.81805556;-95.6725;0
1241602;12416;IXA;Agartala Airport;IN;;23.88722222;91.24083333;0
1241706;12417;IXB;Bagdogra Airport;IN;;26.68138889;88.32805556;0
1241802;12418;IXC;Chandigarh Airport;IN;;30.67361111;76.78861111;0
1241902;12419;IXD;Allahabad Airport;IN;;25.44;81.73388889;0
1242005;12420;IXE;Mangalore International;IN;;12.95805556;74.88861111;0
1242104;12421;IXG;Belgaum Airport;IN;;15.85972222;74.62;0
1242205;12422;IXH;Kailashahar Airport;IN;;24.30833333;92.0075;0
1242301;12423;IXI;North Lakhimpur/Lilabari;IN;;27.29027778;94.08888889;0
1242402;12424;IXJ;Jammu Airport;IN;;32.68916667;74.83805556;0
1242502;12425;IXK;Keshod Airport;IN;;21.31694444;70.27027778;0
1242605;12426;IXL;Leh Airport;IN;;34.13583333;77.54555556;0
1242702;12427;IXM;Madurai Airport;IN;;9.83444444;78.09111111;0
1242902;12429;IXQ;Kamalpur Airport;IN;;24.13527778;91.81083333;0
1243002;12430;IXR;Ranchi Airport;IN;;23.31472222;85.32166667;0
1243102;12431;IXS;Silchar Airport;IN;;24.91333333;92.97944444;0
1243202;12432;IXU;Aurangabad Airport;IN;;19.86305556;75.39555556;0
1243307;12433;IXW;Jamshedpur Airport;IN;;22.81361111;86.16833333;0
1243402;12434;IXY;Kandla Airport;IN;;23.1125;70.10027778;0
1243502;12435;IXZ;Port Blair Airport;IN;;11.64111111;92.72972222;0
1243602;12436;IYK;Inyokern Airport;US;California;35.65861111;-117.8294444;0
1243701;12437;IZM;Izmir Metropolitan Area;TR;;38.28611111;27.15916667;0
1243802;12438;IZO;Izumo Airport;JP;;35.41361111;132.89;0
1243905;12439;IZT;Ixtepec Airport;MX;;16.44916667;-95.09361111;0
1244002;12440;JAB;Jabiru Airport;AU;;-12.65833333;132.8930556;0
1244102;12441;JAC;Jackson Hole;US;Wyoming;43.60722222;-110.7377778;0
1244203;12442;JAF;Kankesanturai;LK;;9.795;80.07277778;0
1244302;12443;JAG;Shahbaz AB;PK;;28.28416667;68.45055556;0
1244403;12444;JAI;Jaipur International;IN;;26.82416667;75.81222222;0
1244502;12445;JAJ;Perimeter Mall Helipad;US;Georgia;33.765;-84.41777778;0
1244602;12446;JAK;Jacmel Airport;HT;;18.24111111;-72.51861111;0
1244701;12447;JAL;El Lencero;MX;;19.47222222;-96.78194444;0
1244807;12448;JAN;Jackson Medgar Wiley Evers International;US;Mississippi;32.31111111;-90.07583333;0
1244901;12449;JAO;Beaver Ruin;US;Georgia;33.93333333;-84.15;0
1245003;12450;JAV;Ilulissat;GL;;69.24333333;-51.05694444;0
1245102;12451;JAX;Jacksonville International;US;Florida;30.49416667;-81.68777778;0
1245201;12452;JBC;Boston City Heliport;US;Massachusetts;42.33333333;-71.25;0
1245301;12453;JBK;Berkeley Municipal Heliport;US;California;37.86666667;-122.3;1
1245402;12454;JBP;Commerce Business Park Heliport;US;California;33.98666667;-118.1605556;0
1245502;12455;JBR;Jonesboro Municipal;US;Arkansas;35.83166667;-90.64638889;0
1245601;12456;JCA;Croisette Heliport;FR;;43.55;7.01666667;0
1245701;12457;JCC;China Basin Heliport;US;California;37.8;-122.4666667;0
1245801;12458;JCE;Oakland Convention Center Heliport;US;California;37.80555556;-122.275;0
1245901;12459;JCH;Christianshab Airport;GL;;68.83333333;-51;0
1246002;12460;JCI;New Century Aircenter;US;Kansas;38.83083333;-94.89027778;0
1246102;12461;JCK;Julia Creek Airport;AU;;-20.66833333;141.7225;0
1246202;12462;JDA;Grant County Regional/Ogilvie Field;US;Oregon;44.40277778;-118.9677778;0
1246301;12463;JDB;Downtown Heliport;US;Texas;32.76666667;-97.31666667;0
1246401;12464;JDF;Juiz;BR;;-21.75;-43.33333333;0
1246501;12465;JDG;Edgewater Inn Helipad Sea Wash;US;Washington;47.60083333;-122.3347222;1
1246602;12466;JDH;Jodhpur Airport;IN;;26.25138889;73.04805556;0
1246701;12467;JDM;Miami Downtown Heliport;US;Florida;25.76666667;-80.18333333;0
1246801;12468;JDO;Regional de Cariri;BR;;-7.2;-39.31666667;0
1246901;12469;JDT;Minneapolis Heliport;US;Minnesota;44.98277778;-93.26833333;0
1247001;12470;JDX;Houston Central Business District Heliport;US;Texas;29.76666667;-95.33333333;0
1247204;12472;JED;King Abdulaziz International;SA;;21.68277778;39.155;0
1247306;12473;JEE;Jeremie Airport;HT;;18.66333333;-74.17055556;0
1247402;12474;JEF;Jefferson City Memorial;US;Missouri;38.59111111;-92.15611111;0
1247604;12476;JER;Jersey Airport;GB;;49.20805556;-2.19527778;0
1247701;12477;JFB;Seattle 1st National.Bank Helipad;US;Washington;47.60694444;-122.3325;1
1247805;12478;JFK;John F. Kennedy International;US;New York;40.64;-73.77861111;0
1247905;12479;JFN;Northeast Ohio Regional;US;Ohio;41.77777778;-80.69666667;0
1248101;12481;JFR;Frederikshaab;GL;;62.00027778;-49.70027778;0
1248202;12482;JGA;Jamnagar Airport;IN;;22.46555556;70.0125;0
1248301;12483;JGC;Grand Canyon Heliport;US;Arizona;35.96666667;-112.1333333;0
1248401;12484;JGG;Williamsburg-Jamestown;US;Virginia;37.23916667;-76.71611111;0
1248501;12485;JGL;Galleria;US;Georgia;33.58333333;-84.46666667;0
1248601;12486;JGP;Greenway Plaza Heliport;US;Texas;29.73416667;-95.43416667;1
1248701;12487;JGQ;Transco Tower Galleria Heliport;US;Texas;29.73666667;-95.45916667;0
1248906;12489;JHB;Senai International;MY;;1.63944444;103.67;0
1249001;12490;JHC;Island Heliport;US;New York;40.74444444;-73.60833333;0
1249101;12491;JHE;Helsingborg Heliport;SE;;56.05;12.7;0
1249202;12492;JHM;Kapalua Airport;US;Hawaii;20.96305556;-156.6730556;0
1249304;12493;JHS;Sisimiut Airport;GL;;66.95138889;-53.72944444;0
1249402;12494;JHW;Chautauqua County/Jamestown;US;New York;42.15333333;-79.25805556;0
1249501;12495;JHY;Cambridge Airport;US;Massachusetts;42.28333333;-71.13333333;0
1249602;12496;JIB;Djibouti Ambouli;DJ;;11.54722222;43.15944444;0
1249702;12497;JID;Civic Financial Center Heliport;US;California;34.02444444;-117.9591667;0
1249802;12498;JIK;Ikaria;GR;;37.68277778;26.34694444;0
1249901;12499;JIL;Jilin Airport;CN;;43.86666667;126.65;0
1250001;12500;JIM;Aba Segud Negus Wolde Giorg;ET;;7.65444444;36.82111111;0
1250105;12501;JIN;Jinja Airport;UG;;0.45277778;33.19361111;0
1250202;12502;JJI;Juanjui Airport;PE;;-7.16916667;-76.72861111;0
1250302;12503;JKG;Jonkoping Airport;SE;;57.7575;14.06861111;0
1250405;12504;JKH;Chios Airport;GR;;38.34333333;26.14055556;0
1250504;12505;JKL;Kalymnos Airport;GR;;36.96333333;26.94055556;0
1250606;12506;JKR;Janakpur Airport;NP;;26.70888889;85.92194444;0
1250702;12507;JKT;Jakarta Metropolitan Area;ID;;-6.15305556;106.8488889;0
1250802;12508;JKV;Cherokee County;US;Texas;31.86944444;-95.2175;0
1250904;12509;JLA;Quartz Creek;US;Alaska;60.48416667;-149.7227778;0
1251103;12511;JLN;Joplin Regional;US;Missouri;37.15305556;-94.49888889;0
1251202;12512;JLR;Jabalpur Airport;IN;;23.17777778;80.05194444;0
1251301;12513;JMA;Astrodome;US;Texas;29.68333333;-95.4;0
1251405;12514;JMB;Jamba Airport;AO;;-14.69833333;16.06694444;0
1251501;12515;JMC;Marin County Heliport;US;California;37.87861111;-122.5097222;0
1251605;12516;JMK;Mikonos;GR;;37.43722222;25.34722222;0
1251701;12517;JMM;Harbour Heliport;SE;;55.61666667;13;0
1251801;12518;JMN;Downtown Heliport;US;Minnesota;44.16388889;-94.00416667;0
1251902;12519;JMS;Jamestown Regional;US;North Dakota;46.92972222;-98.67805556;0
1252002;12520;JNB;Oliver Reginald Tambo International;ZA;;-26.13861111;28.24638889;0
1252101;12521;JNN;Nanortalik Airport;GL;;60.15;-45.21666667;0
1252201;12522;JNP;Newport Beach Airport;US;California;33.61388889;-117.8897222;0
1252306;12523;JNU;Juneau International;US;Alaska;58.35472222;-134.5783333;0
1252404;12524;JO1;Prince Hasan;JO;;32.16083333;37.14944444;0
1252501;12525;JO2;Al Shaheed Mwaffaq Salti Air Base;JO;;31.82555556;36.78194444;0
1252602;12526;JO3;Azraq Highway Strip;JO;;32.03;36.40611111;0
1252701;12527;JOC;Centerport Heliport;US;California;33.66666667;-117.8666667;0
1252802;12528;JOE;Joensuu Airport;FI;;62.66277778;29.6075;0
1252902;12529;JOG;Adisutjipto;ID;;-7.78805556;110.4316667;0
1253002;12530;JOH;Port St Johns Airport;ZA;;-31.60611111;29.52166667;0
1253101;12531;JOI;Joinville Airport;BR;;-26.2;-48.8;0
1253302;12533;JOL;Jolo Airport;PH;;6.05388889;121.0130556;0
1253405;12534;JOM;Njombe Airport;TZ;;-9.35694444;34.77388889;0
1253502;12535;JON;Johnston Atoll;US;U.S. Pacific Trust Territories and Possessions;16.73055556;-169.5352778;1
1253601;12536;JOR;Orange County Heliport;US;California;33.84805556;-117.85;1
1253705;12537;JOS;Yakubu Gowon;NG;;9.63972222;8.86916667;0
1253901;12539;JP2;Futenma MCAS;JP;;26.27416667;127.7563889;0
1254005;12540;JPA;Presidente Castro Pinto International;BR;;-7.14861111;-34.95055556;0
1254101;12541;JPB;Pan Am Building Heliport;US;New York;40.75333333;-73.975;1
1254202;12542;JPR;Ji Parana Airport;BR;;-10.87083333;-61.84666667;0
1254301;12543;JPT;Park Ten Helipad;US;Texas;29.50861111;-95.05027778;0
1254404;12544;USA;Concord Padgett Regional;US;North Carolina;35.38777778;-80.70916667;0
1254501;12545;JRA;West 30th Street Heliport;US;New York;40.75444444;-74.0075;0
1254602;12546;JRB;Downtown Manhattan/Wall Street Heliport;US;New York;40.70111111;-74.00916667;0
1254701;12547;JRC;Appache Heliport;US;Minnesota;44.00138889;-92.48055556;0
1254801;12548;JRE;East 60th Street Heliport;US;New York;40.8;-73.96666667;0
1254902;12549;JRF;Kalaeloa;US;Hawaii;21.30722222;-158.0702778;0
1255002;12550;JRH;Jorhat Airport;IN;;26.73083333;94.17583333;0
1255102;12551;JRO;Kilimanjaro International;TZ;;-3.42944444;37.07444444;0
1255205;12552;JRS;Jerusalem Airport;IL;;31.86638889;35.2175;0
1255303;12553;JRV;Jose Aponte de la Torre;US;Puerto Rico;18.245;-65.64333333;0
1255401;12554;JSE;Juneau Seaplane Base;US;Alaska;58.30166667;-134.4244444;0
1255502;12555;JSI;Alexandros Papadiamantis;GR;;39.17722222;23.50361111;0
1255601;12556;JSK;Crossroads Heliport;US;Minnesota;45.55;-94.2;0
1255701;12557;JSO;Sodertalje Heliport;SE;;59.2;17.61666667;0
1255803;12558;JSR;Jashore;BD;;23.18388889;89.16083333;0
1255905;12559;JST;John Murtha Johnstown-Cambria County;US;Pennsylvania;40.31555556;-78.83472222;0
1256106;12561;JSY;Dimitrios Vikelas;GR;;37.42305556;24.95;0
1256305;12563;JTR;Santorini Airport;GR;;36.39916667;25.47916667;0
1256402;12564;JUB;Juba Airport;SS;;4.87194444;31.60111111;0
1256601;12566;JUJ;Jujuy Airport;AR;;-24.39277778;-65.09777778;0
1256706;12567;JUL;Inca Manco Capac International;PE;;-15.46694444;-70.15777778;0
1256805;12568;JUM;Jumla Airport;NP;;29.27444444;82.19333333;0
1257003;12570;JUV;Upernavik Airport;GL;;72.79055556;-56.1275;0
1257102;12571;JVL;Southern Wisconsin Regional;US;Wisconsin;42.62027778;-89.04166667;0
1257303;12573;JWH;Westchase Heliport;US;Texas;29.73638889;-95.5475;1
1257404;12574;TN8;John C Tune;US;Tennessee;36.18305556;-86.88638889;0
1257603;12576;JXN;Jackson County-Reynolds Field;US;Michigan;42.26055556;-84.46222222;0
1257701;12577;JYP;Olympic Hotel Helipad Sea Wash;US;Washington;47.60416667;-122.3333333;1
1257802;12578;JYV;Jyvaskyla Airport;FI;;62.39944444;25.67833333;0
1257905;12579;JZA;James H Easom Field;US;Mississippi;32.31194444;-89.13555556;0
1258001;12580;JZB;Orange Municipal;US;Massachusetts;42.57;-72.28861111;0
1258102;12581;JZC;Stanley Municipal;US;North Dakota;48.30083333;-102.4063889;0
1258201;12582;JZD;Ganda Airport;AO;;-13.1;14.75;0
1258301;12583;JZE;Trading Bay Production;US;Alaska;60.81555556;-151.7988889;0
1258502;12585;JZG;Chamberlain Municipal;US;South Dakota;43.76611111;-99.32111111;0
1258601;12586;JZH;Jui Zhai Huang Long;CN;;32.83694444;103.6819444;0
1258702;12587;JZI;Portland Municipal;US;Tennessee;36.59277778;-86.47694444;0
1258802;12588;JZJ;Sky Harbor;US;Minnesota;46.72194444;-92.04333333;0
1258902;12589;JZK;Cloquet Carlton County;US;Minnesota;46.70111111;-92.50361111;0
1259002;12590;JZL;San Clemente Island Nalf;US;California;33.02277778;-118.5886111;0
1259105;12591;JZM;Hog River Airport;US;Alaska;66.17611111;-155.6847222;0
1259201;12592;JZN;Quincy Municipal;US;Washington;47.21166667;-119.8397222;0
1259301;12593;JZO;American Falls Airport;US;Idaho;42.79722222;-112.8252778;0
1259404;12594;JZP;Prospect State;US;Oregon;42.7425;-122.4888889;0
1259504;12595;JZQ;Brooksville Tampa Bay Regional;US;Florida;28.47361111;-82.45555556;0
1259603;12596;JZR;Laurel Municipal;US;Montana;45.70527778;-108.7608333;0
1259802;12598;JZT;Arlington Municipal;US;Texas;32.66388889;-97.09416667;0
1259902;12599;JZU;William H. Morse State;US;Vermont;42.89111111;-73.24611111;0
1260002;12600;JZV;North Little Rock Municipal;US;Arkansas;34.83305556;-92.25416667;0
1260105;12601;JZW;Evergreen Regional Middleton Field;US;Alabama;31.415;-87.04333333;0
1260202;12602;JZX;Angwin-Parrett Field;US;California;38.58;-122.4355556;0
1260305;12603;JZY;Idaho County;US;Idaho;45.94277778;-116.1230556;0
1260403;12604;JZZ;Taszar Airport;HU;;46.39305556;17.9175;0
1260502;12605;K01;Russellville-Logan County;US;Kentucky;36.79972222;-86.81083333;0
1260603;12606;KAA;Kasama Airport;ZM;;-10.21333333;31.12833333;0
1260703;12607;KAB;Kariba International;ZW;;-16.51972222;28.885;0
